gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ip
AT1G08805,5673.545662480251,-0.20573865069894295,0.06231141689595088,-3.301780972859121,9.607305860604712e-4,0.00276171608678424,UBP5 targets
AT3G15170,223.4517893103092,-0.8046515383974522,0.24381580116439297,-3.3002436042072407,9.660093719378472e-4,0.00277608277915821,Non-UBP5 targets
AT1G23810,978.641296449493,-0.4538029264822266,0.13771861110484346,-3.2951459707704434,9.837056716602464e-4,0.00282343068037727,Non-UBP5 targets
AT3G04925,8152.661006723836,-0.15917261862079227,0.04830964107901408,-3.2948416727098713,9.84771470099199e-4,0.00282343068037727,Non-UBP5 targets
AT3G25640,8152.661006723836,-0.15917261862079227,0.04830964107901408,-3.2948416727098713,9.84771470099199e-4,0.00282343068037727,Non-UBP5 targets
AT3G25650,8152.661006723836,-0.15917261862079227,0.04830964107901408,-3.2948416727098713,9.84771470099199e-4,0.00282343068037727,Non-UBP5 targets
AT3G25655,8152.661006723836,-0.15917261862079227,0.04830964107901408,-3.2948416727098713,9.84771470099199e-4,0.00282343068037727,Non-UBP5 targets
AT1G72840,1063.5502649536554,1.9623315926482765,0.5959541491248953,3.2927559872345595,9.921053735995509e-4,0.00284198349990245,UBP5 targets
AT1G72850,1063.5502649536554,1.9623315926482765,0.5959541491248953,3.2927559872345595,9.921053735995509e-4,0.00284198349990245,UBP5 targets
AT1G72852,1063.5502649536554,1.9623315926482765,0.5959541491248953,3.2927559872345595,9.921053735995509e-4,0.00284198349990245,UBP5 targets
AT4G33885,777.2288384760395,0.4027886515766759,0.1224403555288156,3.289672345666148,0.00100304108493315,0.0028711974100343,UBP5 targets
AT3G00230,1475.892089904064,-0.3968839080430739,0.12064978597766804,-3.2895533533440005,0.00100346530254267,0.0028711974100343,Non-UBP5 targets
AT3G06778,1475.892089904064,-0.3968839080430739,0.12064978597766804,-3.2895533533440005,0.00100346530254267,0.0028711974100343,Non-UBP5 targets
AT4G34800,770.1578607727237,-0.41359627362434526,0.1257302301709361,-3.289553141372937,0.00100346605838547,0.0028711974100343,Non-UBP5 targets
AT1G14880,204.22352251731456,-0.9574904533094754,0.2911915899393791,-3.2881803128613973,0.0010083723370318,0.00288440031553974,Non-UBP5 targets
