gene_id,H2Aub,H3K27,misregulated
AT3G10527,-0.45949319374762526,NA,NA
AT1G12620,1.335926965497911,NA,NA
AT5G07330,-0.5953887837136179,-0.6590325599159087,NA
AT5G07340,-0.5953887837136179,NA,NA
AT5G55470,0.7063438365703145,NA,NA
AT1G69850,-0.6657300707428212,NA,NA
AT5G06240,0.9668417233954674,NA,NA
AT1G27461,-0.7151080604053848,-0.6385350120618738,NA
AT1G18020,-0.6813798442369973,NA,NA
AT1G18030,-0.6813798442369973,NA,NA
AT5G03835,0.8612602740956726,NA,NA
AT5G24830,0.8612602740956726,NA,NA
AT3G58760,0.9401183126330964,NA,NA
AT2G35110,0.7513061659142952,NA,NA
AT1G04797,0.8645032266960566,NA,NA
AT1G10522,0.8645032266960566,NA,NA
AT5G20150,1.0524638022312938,NA,-2.47815929969024
AT1G12930,1.1041983643504467,NA,NA
AT1G49220,-0.8438462114253864,1.4252745163489342,NA
AT5G00560,-1.0152260814838612,NA,NA
AT4G03635,0.9825835022538508,NA,NA
AT4G03965,-0.9093207961379568,NA,NA
AT1G66080,1.0798602434028624,NA,NA
AT5G20620,-0.7461024717678686,NA,NA
AT5G20630,-0.7461024717678686,NA,NA
AT5G06580,-0.6818881491224178,NA,NA
AT5G51850,-0.6933748895164066,NA,NA
AT5G63910,0.7845774135881343,NA,NA
AT1G11755,1.1170546409228812,NA,NA
AT5G23690,1.2816213264677905,NA,NA
AT4G15380,-0.628562916669438,NA,NA
AT4G15390,-0.628562916669438,NA,NA
AT1G53700,-0.7139136708577732,NA,NA
AT1G53705,-0.7139136708577732,NA,NA
AT5G04470,-0.8070226761817868,NA,NA
AT5G04475,-0.8070226761817868,NA,NA
AT1G18415,0.499336071471514,NA,NA
AT1G18420,0.499336071471514,NA,NA
AT4G09620,1.1767782035647592,NA,NA
AT4G09040,0.8975952034984037,NA,NA
AT4G05475,-0.5854304576871401,NA,NA
AT5G09450,0.9650086010664892,NA,NA
AT4G25835,-0.5416184770963915,NA,NA
AT5G51030,0.5601908465358271,NA,NA
AT5G51040,0.5601908465358271,NA,NA
AT5G51050,0.5601908465358271,NA,NA
AT4G16750,-1.0114589898352802,NA,NA
AT5G57180,0.970575286378378,NA,NA
AT3G27400,-0.7608054780034914,-0.7005868087432392,NA
AT3G08805,0.8942181488155162,NA,NA
AT2G00910,-0.5380732797411719,NA,NA
AT2G43920,-0.5380732797411719,NA,NA
AT5G03180,1.360710217652789,NA,NA
AT5G38480,1.191101118160796,NA,NA
AT1G33102,-0.6229866406135509,NA,NA
AT2G33230,-0.8057570896973992,NA,NA
AT3G26150,-1.0935760216393076,NA,NA
AT4G01850,1.0168436021255025,NA,NA
AT3G50180,-0.704476838851248,-0.2315313891362459,NA
AT1G15920,0.9818688972426745,NA,NA
AT1G29110,-0.8287387820998282,NA,NA
AT1G25540,1.231361843134582,NA,NA
AT1G19270,0.7200522096706163,NA,-1.08307905620663
AT3G06580,1.08424377127525,1.4554591094865263,NA
AT2G31510,0.9544731395454468,NA,NA
AT3G58140,0.5540236745419593,NA,NA
AT3G58150,0.5540236745419593,NA,NA
AT3G58160,0.5540236745419593,NA,NA
AT1G13830,-0.7066962257847085,NA,NA
AT5G47800,-0.6998994024912304,NA,NA
AT5G47810,-0.6998994024912304,NA,NA
AT2G25350,0.7254649260336826,2.0681486120233292,NA
AT1G21430,-0.7096928464264655,NA,NA
AT5G07990,-0.5127060070873241,NA,NA
AT5G08000,-0.5127060070873241,NA,NA
AT3G04110,-0.7797368326779844,NA,NA
AT3G05380,1.2418041849708463,NA,NA
AT3G62770,-0.5621766786934046,NA,NA
AT1G05333,1.1389098507470876,NA,NA
AT1G17820,1.1389098507470876,NA,NA
AT5G27440,1.0321303767376695,NA,NA
AT5G27450,1.0321303767376695,NA,NA
AT5G27360,-0.8866108063775154,NA,NA
AT5G16920,0.6832485832040232,0.31602431817866483,NA
AT3G07400,0.94938441359451,NA,NA
AT2G45120,-0.6292469237242917,NA,NA
AT1G66120,-0.7138002751160065,-0.32188495974549897,NA
AT1G66130,-0.7138002751160065,NA,NA
AT4G24610,0.6473345059658712,NA,NA
AT1G29160,-0.9198440572525703,NA,NA
AT3G46890,-0.8990978446072906,-0.619035790307546,NA
AT3G29030,-0.9635062999964664,NA,NA
AT5G00870,0.9508275730132274,NA,NA
AT5G02590,0.9508275730132274,NA,NA
AT1G44350,-0.9704922390865484,NA,NA
AT5G63970,0.6505543972621699,NA,NA
AT5G63980,0.6505543972621699,NA,NA
AT5G08490,0.8628649721960114,NA,NA
AT5G08500,0.8628649721960114,NA,NA
AT1G68130,-0.6923929366682502,NA,NA
AT1G79000,1.4227981050271905,NA,NA
AT1G30630,0.9517937653114364,NA,NA
AT1G30640,0.9517937653114364,NA,NA
AT1G54040,-0.7146035469442636,NA,1.52544903606855
AT1G14060,1.0038391824650017,NA,NA
AT3G51895,-0.5151948670943102,NA,NA
AT3G01040,0.9976060187400814,NA,NA
AT1G13130,-0.6460268877111173,0.5425121589782389,NA
AT3G12870,-0.6247551932903447,NA,NA
AT3G12880,-0.6247551932903447,NA,NA
AT4G37910,1.2294271895098217,NA,NA
AT2G15610,-0.8399762657978732,NA,NA
AT3G15960,-0.6119727034463982,-0.3090047188595323,NA
AT2G29550,0.752708933139549,NA,NA
AT2G29560,0.752708933139549,NA,NA
AT1G27695,1.2920775778442704,NA,NA
AT3G20280,0.7218376815850673,NA,NA
AT2G35100,0.8624605010774783,NA,NA
AT5G02795,-0.5645202307733078,NA,NA
AT5G17830,-0.5645202307733078,NA,NA
AT2G45210,-0.6137003476455468,-0.5466037118596893,NA
AT2G45220,-0.6137003476455468,-0.5466037118596893,NA
AT5G19090,-0.8895900731212737,NA,NA
AT5G10070,0.7793302271304771,NA,NA
AT5G18404,-0.822205681049078,NA,NA
AT5G18407,-0.822205681049078,NA,NA
AT3G24100,1.023256511095961,NA,NA
AT1G04853,-0.5731226052076301,NA,NA
AT1G11510,-0.5731226052076301,NA,NA
AT1G11520,-0.5731226052076301,NA,NA
AT1G11530,-0.5731226052076301,NA,NA
AT1G03260,0.7305643245402836,NA,NA
AT1G03270,0.7305643245402836,NA,NA
AT3G08685,-0.6912447191231716,NA,NA
AT3G56480,-0.6912447191231716,NA,NA
AT1G09843,-0.7056040566179903,NA,NA
AT1G09975,-0.7056040566179903,NA,NA
AT1G79060,-0.7056040566179903,NA,NA
AT5G45740,1.038698018065538,NA,NA
AT5G56740,0.811125280989772,NA,NA
AT5G41990,1.1920750558268622,NA,NA
AT2G18245,1.1293261611900414,NA,NA
AT2G02148,1.2434645609394428,NA,NA
AT5G36950,0.7563043497287488,NA,NA
AT2G14750,0.8339677838338668,NA,NA
AT3G23990,0.7479918892032855,NA,NA
AT1G04620,0.8255049685181877,NA,NA
AT1G60600,0.7979645688787143,NA,NA
AT4G00680,0.6773397230500338,NA,NA
AT1G68510,-0.7851704556756512,NA,NA
AT1G68520,-0.7851704556756512,NA,NA
AT4G31780,0.7698185240270882,NA,NA
AT5G60910,-0.6326427956272446,-0.4504696702913598,NA
AT5G63550,1.2626302552463249,NA,NA
AT5G01630,0.6948593453276272,NA,NA
AT1G07667,0.8731289254941645,NA,NA
AT1G50700,0.8731289254941645,NA,NA
AT5G58170,-0.6586139184211226,NA,NA
AT5G58180,-0.6586139184211226,NA,NA
AT5G52797,0.982350658245042,NA,NA
AT3G51620,1.139311073815929,NA,NA
AT2G05580,-0.8462293569395084,-0.4190710081234567,NA
AT3G06340,1.2285083377675778,NA,NA
AT3G60080,0.9942929602927614,NA,NA
AT4G37295,-0.6481634254365539,NA,NA
AT4G37300,-0.6481634254365539,NA,NA
AT4G37310,-0.6481634254365539,NA,NA
AT4G37320,-0.6481634254365539,NA,NA
AT1G26370,1.1334124768102989,NA,NA
AT5G49000,1.0163752198317475,NA,NA
AT1G61760,-0.8976932529858328,NA,NA
AT3G57560,0.6440930044099232,NA,NA
AT3G57570,0.6440930044099232,NA,NA
AT5G16570,-0.6531553890740562,NA,NA
AT2G05260,1.2434214060328317,1.8762744359380976,NA
AT1G04970,0.941172364908664,NA,NA
AT1G33400,0.8370712879556792,NA,NA
AT5G64510,1.1294361507017698,NA,NA
AT5G57450,0.6722238067918048,NA,NA
AT2G30010,-0.8726191398724361,NA,NA
AT2G08480,0.8120976126122877,NA,NA
AT2G31890,0.8120976126122877,NA,NA
AT5G60890,-0.8455375672450349,NA,NA
AT1G17130,1.3773613476257536,NA,NA
AT3G15130,0.5771602143569612,NA,NA
AT3G15140,0.5771602143569612,NA,NA
AT3G15150,0.5771602143569612,2.533098902678166,NA
AT5G57670,-0.8836947772523972,NA,NA
AT2G27030,0.9846379655118792,NA,NA
AT5G23400,0.8033503472276107,NA,NA
AT1G10740,0.9489824899243732,NA,NA
AT3G05545,1.2434105767452543,NA,NA
AT2G41510,0.660151830668085,NA,NA
AT2G41515,0.660151830668085,NA,NA
AT5G45790,1.1864652473531725,NA,NA
AT1G71920,1.37222425585907,NA,NA
AT1G31180,0.74723365005476,NA,NA
AT1G31190,0.74723365005476,NA,NA
AT3G63020,-0.598698446007467,NA,NA
AT3G63030,-0.598698446007467,NA,NA
AT3G63040,-0.598698446007467,NA,NA
AT3G63050,-0.598698446007467,NA,NA
AT3G63052,-0.598698446007467,NA,NA
AT3G02415,-0.6181023384686727,-0.5487609011713244,NA
AT3G11430,-0.6181023384686727,-0.5487609011713244,NA
AT1G26945,-0.6148327533750332,NA,NA
AT3G12100,-0.699266611763001,NA,NA
AT3G12110,-0.699266611763001,NA,NA
AT5G46210,1.245119735463223,NA,NA
AT1G66880,-0.48112706326431787,0.12552309601204237,NA
AT4G29020,-0.5883879498032448,NA,NA
AT4G29030,-0.5883879498032448,NA,NA
AT3G08400,-0.6624422262523689,NA,NA
AT3G54480,-0.6624422262523689,NA,NA
AT3G54490,-0.6624422262523689,NA,NA
AT4G36960,1.3579887551343013,NA,NA
AT5G14870,0.6297606452135348,NA,NA
AT3G04600,0.9539953200038134,NA,NA
AT2G17975,0.6681253029262871,NA,NA
AT4G28100,-0.6529180655003698,NA,NA
AT1G56230,-0.5747372780195001,NA,NA
AT1G04180,-0.5309044842090366,NA,NA
AT1G69500,-0.685986970318279,NA,NA
AT1G04573,-0.5493786461069813,NA,NA
AT1G07280,-0.5493786461069813,NA,NA
AT1G70280,1.1864307893177788,NA,-1.18742980637977
AT2G34920,-0.48779244629739754,NA,NA
AT3G57260,-0.6147666590645268,-0.6043472558205126,1.65238825838383
AT4G11300,-0.792016172475523,NA,NA
AT5G19590,0.9364174495109558,NA,NA
AT5G48980,0.672961933187984,NA,NA
AT5G48990,0.672961933187984,NA,NA
AT4G39790,-0.7449761472692573,NA,NA
AT5G45660,1.1348764625054688,NA,-1.24162022993039
AT4G08840,-0.6724116022559293,NA,NA
AT3G07195,-0.6245856229154444,NA,NA
AT3G07200,-0.6245856229154444,NA,NA
AT3G17880,1.091447918289335,NA,NA
AT1G18970,-0.7225429652478026,-0.5432429440408628,NA
AT5G66150,0.5974189044123297,NA,4.1977836933809
AT5G66160,0.5974189044123297,NA,NA
AT3G50260,-0.6712791770636674,NA,NA
AT3G50270,-0.6712791770636674,NA,NA
AT3G50280,-0.6712791770636674,NA,NA
AT3G50290,-0.6712791770636674,NA,NA
AT1G74770,0.5201355033371783,NA,NA
AT4G37682,0.838544575214621,NA,NA
AT1G56500,0.9111272272230416,NA,NA
AT5G25560,1.1060366199438438,NA,NA
AT4G14465,-0.8887710272836422,NA,NA
AT3G26210,-0.6188534935148022,NA,NA
AT3G26220,-0.6188534935148022,NA,NA
AT2G37240,0.6753178531932997,NA,NA
AT2G37250,0.6753178531932997,NA,NA
AT3G11880,0.7386977057263103,NA,NA
AT2G37300,-0.8122106337792562,NA,NA
AT5G13870,-0.5815356977238306,NA,NA
AT5G13880,-0.5815356977238306,-0.5755816141940444,NA
AT1G27840,1.1907916937278111,NA,NA
AT5G07130,0.7494552819457216,NA,NA
AT3G61650,1.0939351648538873,NA,NA
AT5G42020,0.6402145953992489,NA,NA
AT5G22940,-0.582393648804288,NA,NA
AT4G22340,1.0963946209147757,NA,NA
AT3G26170,-0.7482556028686667,NA,NA
AT3G26180,-0.7482556028686667,NA,NA
AT4G27600,0.9079463071666352,NA,NA
AT5G44150,1.265567085173173,NA,NA
AT5G28850,1.1823025838934629,NA,NA
AT5G01565,0.8436327961959237,NA,NA
AT5G01575,0.8436327961959237,NA,NA
AT5G08710,0.8436327961959237,NA,NA
AT5G08712,0.8436327961959237,NA,NA
AT2G01940,-0.5176308808476415,-0.4365515349393067,NA
AT3G02775,-0.6013335687406973,NA,NA
AT3G13784,-0.6013335687406973,NA,NA
AT2G23560,-0.8720350344804777,NA,NA
AT5G47080,0.9555424160834248,NA,NA
AT5G47090,0.9555424160834248,NA,NA
AT2G37840,0.9456891293529108,NA,NA
AT3G51230,-0.6773039363616874,NA,NA
AT1G76460,1.014682337924788,NA,NA
AT1G76465,1.014682337924788,NA,NA
AT2G35610,1.109245140141727,NA,NA
AT3G07410,0.9626968719283774,NA,NA
AT1G62870,0.6726864580209356,NA,NA
AT2G31280,0.6846359187866098,NA,NA
AT4G35880,0.9094864937261334,NA,NA
AT5G09685,0.8449278760602011,NA,NA
AT5G66720,0.8449278760602011,NA,NA
AT2G09510,0.9192763378655092,NA,NA
AT2G44100,0.9192763378655092,NA,NA
AT4G17140,1.0896651635022865,NA,NA
AT2G47160,0.4551688362970572,0.3618237242964086,NA
AT5G65390,-0.9316849199509109,NA,NA
AT5G08015,-0.6648926374069991,NA,NA
AT5G53660,-0.6648926374069991,NA,NA
AT2G41820,0.9281978927414845,NA,NA
AT1G60490,1.287473586797203,NA,NA
AT4G36390,0.929517800245526,NA,NA
AT4G36400,0.929517800245526,NA,NA
AT2G25200,-0.6431885078515399,NA,NA
AT4G21100,0.9935433787455328,NA,NA
AT4G21105,0.9935433787455328,NA,NA
AT1G61040,1.1723128451904103,NA,NA
AT5G39360,1.0423322725283135,NA,NA
AT5G48240,0.8546323025981166,NA,NA
AT1G14185,-0.7222992860583023,NA,NA
AT1G20510,-0.7119240123013987,NA,NA
AT1G56670,-0.8158405648598934,NA,NA
AT3G11330,0.799170794035588,NA,NA
AT2G15760,-0.7700215564449829,NA,NA
AT3G58010,0.5504063489283499,NA,NA
AT3G58020,0.5504063489283499,NA,NA
AT3G57060,0.6551661291967168,NA,NA
AT1G71350,0.934519643750556,NA,NA
AT1G60650,0.8437654237683898,NA,NA
AT2G41960,1.0127535787102957,NA,NA
AT2G19610,-0.6545050896643155,NA,NA
AT5G25190,-0.6416842049963668,NA,NA
AT1G11280,-0.5753473343905651,NA,NA
AT3G29300,-0.5600178198993905,NA,NA
AT3G29305,-0.5600178198993905,NA,NA
AT3G29310,-0.5600178198993905,NA,NA
AT5G25070,0.8141746575803271,NA,NA
AT5G25080,0.8141746575803271,NA,NA
AT5G24350,1.1510097205083332,NA,NA
AT4G11040,-0.6067085351945632,NA,NA
AT2G22370,1.0101460727493758,NA,NA
AT5G67010,-0.7920274970300134,NA,NA
AT5G67020,-0.7920274970300134,NA,NA
AT3G27415,-1.0402328563380303,NA,NA
AT3G27416,-1.0402328563380303,NA,NA
AT3G28420,-0.8669777606730786,NA,NA
AT5G64650,1.453296195853933,NA,NA
AT4G17100,1.2514002019627777,NA,NA
AT1G19850,-0.5955595770615996,NA,NA
AT1G71790,0.5676562766950116,NA,NA
AT2G43190,0.702415170062385,NA,NA
AT3G20040,0.8515061270608697,NA,NA
AT4G30500,0.8742870448348817,NA,NA
AT2G36050,-1.0142937150107176,NA,NA
AT5G13940,-0.5445032238403102,NA,NA
AT5G44220,-0.7420603863769709,-0.5355095197952924,NA
AT1G69390,1.069125049250025,NA,NA
AT3G01500,-0.8154051196348059,NA,NA
AT1G05337,-0.9933822636876428,NA,NA
AT1G17840,-0.9933822636876428,NA,NA
AT4G14510,0.9625073174299884,NA,NA
AT4G14520,0.9625073174299884,NA,NA
AT1G66740,1.2616491408375037,NA,NA
AT4G14430,-0.6499626294827611,NA,NA
AT4G14440,-0.6499626294827611,-0.7282325580190768,NA
AT4G29890,0.8952719334128489,NA,NA
AT5G47950,-0.7492899230723808,NA,NA
AT4G17040,0.8369927082965144,NA,NA
AT4G17050,0.8369927082965144,NA,NA
AT4G14245,-0.6624956060155108,-0.8037913040705965,NA
AT1G06740,0.8171117931148912,NA,NA
AT1G27100,-0.9640750515581826,NA,NA
AT1G05520,-0.5998981564130003,NA,NA
AT1G05530,-0.5998981564130003,NA,NA
AT4G19985,0.9659646470645272,NA,NA
AT4G19990,0.9659646470645272,NA,NA
AT1G20760,1.31800997924012,NA,NA
AT3G17430,0.7455312714789983,NA,NA
AT2G30060,0.735008039861056,NA,NA
AT5G45210,-0.619081638228555,0.07152022595376337,NA
AT2G37170,-0.8333897264811274,NA,NA
AT5G60770,-0.49591101252064174,NA,NA
AT4G29700,-0.7187857247388684,NA,NA
AT5G01750,-0.8749775714739556,NA,NA
AT5G01760,-0.8749775714739556,NA,NA
AT1G47260,1.0655483066519775,NA,NA
AT1G80340,-0.5589230096022753,-0.3275056585210541,NA
AT2G27200,0.9421809360119056,NA,-1.23434235426006
AT3G16570,-0.8073577764428812,NA,NA
AT3G29760,1.3451591922174693,NA,NA
AT4G16140,-0.6936816127901674,NA,NA
AT3G28345,-0.49096180101447207,NA,NA
AT1G77420,0.5569787556996647,NA,NA
AT4G02410,-0.7811925262605396,NA,NA
AT2G36080,-0.8854493012703591,NA,NA
AT1G76240,-0.8124655320608711,0.4248339086666332,NA
AT2G39340,1.3690380105543738,NA,NA
AT2G38700,1.012829458895828,NA,NA
AT1G16370,-0.5573611730796649,NA,NA
AT1G16380,-0.5573611730796649,NA,NA
AT1G16390,-0.5573611730796649,NA,NA
AT1G16410,-0.5573611730796649,NA,NA
AT3G44320,-0.7388833580817671,NA,NA
AT3G14210,-0.7113687975500951,NA,-2.37282714731141
AT2G44220,-0.6553578747455968,NA,NA
AT2G44230,-0.6553578747455968,NA,NA
AT4G31390,0.6005065617353691,NA,NA
AT3G57010,-0.5762584644246896,NA,NA
AT4G23940,0.6419374284366615,NA,NA
AT4G30097,1.0366138799352151,NA,NA
AT4G30100,1.0366138799352151,NA,NA
AT5G09760,-0.7396078373697835,NA,NA
AT5G42200,-0.8780685840798859,-0.679013800784232,NA
AT1G08815,1.6797417333853597,NA,NA
AT5G58360,-0.6181527397104619,NA,NA
AT3G27260,1.4142032863792684,NA,NA
AT4G33760,0.8861805622594492,NA,NA
AT3G14720,0.9053545394278092,NA,NA
AT5G01945,0.7419699704113603,NA,NA
AT5G12390,0.7419699704113603,NA,-1.23711197211023
AT2G26975,-0.9088088650566738,NA,NA
AT5G63790,0.8882831203270862,NA,NA
AT4G12400,1.0030391631017257,NA,NA
AT4G12405,1.0030391631017257,NA,NA
AT1G21620,-0.5714235623636483,NA,NA
AT5G49800,-0.6231468866064431,0.13546007957948025,NA
AT3G58440,-0.6487227697337989,-0.4578704600998515,NA
AT5G04770,-0.7763577812323637,1.74855728785876,NA
AT1G70550,-0.6088325051540764,NA,NA
AT1G08700,0.5167433505898127,NA,NA
AT1G08710,0.5167433505898127,NA,NA
AT1G08720,0.5167433505898127,NA,NA
AT1G60890,1.1025994379604669,NA,NA
AT2G26650,-0.74581544237399,NA,NA
AT4G35690,-0.6158346024661298,-0.15416075179495367,NA
AT4G35700,-0.6158346024661298,-0.15416075179495367,NA
AT4G18250,-0.5922618506227344,-1.0531120177065392,NA
AT4G18253,-0.5922618506227344,-1.0531120177065392,1.62002870519286
AT2G39975,-0.7700260580410695,NA,NA
AT2G39980,-0.7700260580410695,NA,NA
AT1G53110,0.845878325823073,NA,NA
AT5G64010,0.863765580401569,NA,NA
AT2G36830,-0.8662983173403287,NA,NA
AT3G13090,-0.6467916851191123,NA,2.96176650603656
AT5G11840,0.8593212477059183,NA,NA
AT3G01580,0.8215161726096307,NA,NA
AT3G01590,0.8215161726096307,NA,NA
AT4G04500,-0.7258874534695527,NA,NA
AT5G49160,-0.6155557735095434,NA,NA
AT1G28050,1.1121779700192016,NA,NA
AT5G63310,1.1545465411687386,NA,NA
AT1G78680,0.7112691827640948,NA,NA
AT1G18570,-0.6030668924262539,-0.650623848301989,NA
AT2G18810,-0.5860572835338358,-0.33941835038343016,NA
AT2G18030,1.2646782864635069,NA,NA
AT2G46915,0.7635813360139735,NA,NA
AT3G28760,0.9460112943505338,NA,NA
AT4G18170,-0.6701767009892872,-0.5459168290832296,1.09941515748608
AT2G37640,-0.8012133443716986,NA,NA
AT5G58050,-0.4312530346413326,NA,NA
AT5G58060,-0.4312530346413326,NA,NA
AT5G58070,-0.4312530346413326,NA,NA
AT5G58080,-0.4312530346413326,NA,NA
AT4G05470,-0.658831258389156,NA,NA
AT4G18710,-0.729602156486909,-0.7064420165720046,NA
AT4G18720,-0.729602156486909,-0.7064420165720046,NA
AT3G26840,-0.6940234495581219,NA,1.27490458489127
AT5G56600,0.7914255035114998,NA,NA
AT3G58230,-0.6365441440565026,NA,NA
AT1G25510,-1.7715429284268236,NA,NA
AT1G08870,0.704662580583299,NA,NA
AT1G08880,0.704662580583299,2.721422345284258,NA
AT1G08890,0.704662580583299,NA,NA
AT4G17750,0.8732780407654231,NA,NA
AT4G17760,0.8732780407654231,NA,NA
AT3G57230,1.263913340164335,NA,NA
AT4G32710,-0.7072975111337362,NA,NA
AT2G26865,-0.5299018268683701,-0.2895065575838266,NA
AT2G26870,-0.5299018268683701,-0.2895065575838266,NA
AT2G26880,-0.5299018268683701,-0.2895065575838266,NA
AT2G26882,-0.5299018268683701,-0.2895065575838266,NA
AT1G63000,1.211417308509253,NA,NA
AT4G27840,0.6753672239489584,NA,NA
AT4G27845,0.6753672239489584,NA,NA
AT1G51210,-0.5778747989654982,NA,NA
AT1G51220,-0.5778747989654982,NA,NA
AT1G27690,0.7469491724704658,NA,NA
AT4G24010,-0.7033782253298495,-0.702297499515962,NA
AT5G04395,-0.6849155344213365,NA,NA
AT5G04400,-0.6849155344213365,NA,NA
AT5G04410,-0.6849155344213365,NA,NA
AT4G16560,-0.5181348341222433,NA,NA
AT1G50370,0.9710029176069056,NA,NA
AT2G25605,0.959003157826443,NA,NA
AT4G13730,0.99795569529385,NA,NA
AT3G11500,1.06712329804212,NA,NA
AT2G31040,1.045446578735427,NA,NA
AT4G33480,1.0087292133295425,NA,NA
AT3G15640,1.3038829518940307,NA,NA
AT5G65770,1.1845917705653233,NA,NA
AT4G28068,0.7094267449840702,2.520307292312809,NA
AT4G28070,0.7094267449840702,2.520307292312809,-3.05886837761093
AT1G54150,0.967660456663632,NA,NA
AT4G24970,0.7247263906409795,NA,NA
AT1G11370,-0.7022991082845977,NA,NA
AT4G32860,-0.8251728274184758,-1.1582423511470583,NA
AT4G15530,-0.633248419952802,NA,NA
AT1G20860,-0.43909681648616605,NA,NA
AT1G29660,-0.5684050252810394,NA,NA
AT5G11140,-0.5926083558689494,NA,NA
AT4G37450,-0.799677389079997,NA,NA
AT3G49940,-0.7002215697807943,NA,NA
AT1G69570,-0.8408867079171035,NA,NA
AT1G69572,-0.8408867079171035,NA,NA
AT5G64280,0.7863141960808253,NA,NA
AT2G36420,-0.6419355547665664,NA,NA
AT2G37390,-0.7691083613195631,NA,NA
AT4G36900,-0.8016124064257729,NA,NA
AT1G77640,-0.9000853163728806,-0.7252001162506619,NA
AT2G24765,1.183022619440398,NA,NA
AT1G65620,-0.7938636518867285,NA,NA
AT5G41761,-0.5194179649200471,-0.5007299138021647,1.59137889532467
AT5G41763,-0.5194179649200471,-0.5007299138021647,NA
AT3G46240,-0.7155845354982022,NA,NA
AT2G41020,0.939795284915449,NA,NA
AT5G39650,-0.8606924765805323,NA,NA
AT3G54930,0.6692682384901789,NA,NA
AT4G11220,0.9171663291157324,3.2512071690728757,NA
AT1G69870,-0.5864219367442045,-0.5979716357047853,NA
AT5G52030,0.5336675649348994,NA,NA
AT2G18500,-0.7030438252481045,NA,NA
AT4G01990,0.8149536283519827,NA,NA
AT4G01995,0.8149536283519827,NA,NA
AT5G17310,0.694479529689747,NA,NA
AT5G14920,-0.6858975550520382,NA,NA
AT5G14930,-0.6858975550520382,NA,NA
AT2G05630,0.6781670462743512,1.8791304983359929,-1.26213975955367
AT5G43350,-0.6350753172433325,-0.09126320168007908,-1.12038271409208
AT5G19920,0.5892620083792938,NA,NA
AT5G19930,0.5892620083792938,NA,NA
AT5G19940,0.5892620083792938,NA,NA
AT3G00340,-0.5554546930736459,NA,NA
AT3G03315,-0.5554546930736459,NA,NA
AT3G16400,-0.5554546930736459,NA,NA
AT3G16410,-0.5554546930736459,NA,NA
AT5G23710,0.8472370956288172,NA,NA
AT5G23720,0.8472370956288172,NA,NA
AT1G76270,0.6915704931158715,NA,NA
AT1G63250,0.8199088906252628,NA,NA
AT5G00385,-0.5338732741495773,-0.7703294067479562,NA
AT5G12340,-0.5338732741495773,-0.7703294067479562,NA
AT2G40480,0.6165677824185163,NA,NA
AT4G35610,-0.8180124347823581,NA,NA
AT4G04670,0.9473575409722156,NA,NA
AT5G22400,-0.4371351794168432,NA,NA
AT1G12110,-0.6489974511721933,0.3093169907522843,NA
AT1G04980,0.9163028731852338,NA,NA
AT1G17280,-0.6769280920196749,NA,NA
AT1G17285,-0.6769280920196749,NA,NA
AT1G68890,0.8435066799584987,NA,NA
AT5G55290,1.1805269638611642,NA,NA
AT4G15940,1.095299686993364,NA,NA
AT4G26310,0.7942784524313445,NA,NA
AT5G55330,-0.5745386276582765,NA,NA
AT5G55340,-0.5745386276582765,NA,NA
AT3G08790,0.5785060562391714,NA,NA
AT3G08730,0.9856136543251344,NA,NA
AT2G08035,0.6591325862217264,-0.2339673911848468,NA
AT2G24500,0.6591325862217264,NA,NA
AT1G09730,0.671137579130396,NA,NA
AT1G09740,0.671137579130396,2.430188194898519,NA
AT5G16440,0.8666570095008189,NA,NA
AT1G12700,0.9980375317362876,NA,NA
AT5G51350,0.42147054554799296,NA,NA
AT5G51360,0.42147054554799296,1.43209058294344,NA
AT5G51370,0.42147054554799296,1.43209058294344,-5.05815068933073
AT5G51380,0.42147054554799296,1.43209058294344,NA
AT5G37475,1.1104997473228904,NA,NA
AT5G05510,0.7117307887898646,NA,NA
AT5G21160,0.7835913434898572,NA,NA
AT5G06970,1.283896418754647,NA,NA
AT2G01500,-0.6339540741085729,-0.633975623436351,NA
AT2G39681,-0.7118822758003263,NA,NA
AT2G39690,-0.7118822758003263,NA,NA
AT3G04760,0.8320178821653919,NA,NA
AT4G04630,-0.8797642803716842,NA,NA
AT4G14210,0.751558051002958,NA,NA
AT4G14220,0.751558051002958,NA,NA
AT2G19750,1.0762627752866991,NA,NA
AT5G35730,1.0153318325981753,NA,NA
AT1G60640,0.8917555573688475,NA,NA
AT5G06750,-0.5391778974092871,NA,NA
AT5G06755,-0.5391778974092871,NA,NA
AT5G06760,-0.5391778974092871,NA,NA
AT3G03760,-0.636019811686368,NA,NA
AT2G29970,-1.0382139848613965,NA,NA
AT3G19920,-0.5332237089760878,NA,NA
AT5G53380,-0.558772977301731,0.2469303334338087,NA
AT3G06650,0.7718608146018379,NA,NA
AT3G66652,0.7718608146018379,NA,NA
AT5G47320,1.222076010288488,NA,NA
AT1G06530,0.867936188723817,NA,NA
AT1G06540,0.867936188723817,NA,NA
AT2G06850,-0.8991641843439635,NA,NA
AT1G11125,-0.7719191241902497,NA,NA
AT4G38970,-0.7743908072100728,NA,NA
AT2G22260,0.704826941629079,NA,NA
AT5G20165,1.3138366738633305,NA,NA
AT5G37870,-0.6452567834829741,NA,NA
AT1G73340,-0.8514980512243155,NA,NA
AT3G54300,1.3806223137209848,NA,NA
AT2G22480,0.942417079025584,NA,NA
