gene_id,name,value,mis_reg
AT1G03600,H2Aub-Col,5.754129987654321,Non-misegulated genes
AT1G03600,H2Aub-ubp5,6.456946220647773,Non-misegulated genes
AT1G03610,H2Aub-Col,1.5277111356877324,Non-misegulated genes
AT1G03610,H2Aub-ubp5,2.24866201690617,Non-misegulated genes
AT1G03630,H2Aub-Col,2.8269076916403786,Non-misegulated genes
AT1G03630,H2Aub-ubp5,3.4429451455431757,Non-misegulated genes
AT1G03650,H2Aub-Col,1.6788943007751935,Non-misegulated genes
AT1G03650,H2Aub-ubp5,1.957982335149864,Non-misegulated genes
AT1G03680,H2Aub-Col,2.63305647008547,Non-misegulated genes
AT1G03680,H2Aub-ubp5,4.796084380522088,Non-misegulated genes
AT1G03730,H2Aub-Col,1.0446760054495914,Non-misegulated genes
AT1G03730,H2Aub-ubp5,1.0540687136150235,Non-misegulated genes
AT1G03740,H2Aub-Col,0.6666871276803119,Non-misegulated genes
AT1G03740,H2Aub-ubp5,0.79383529406037,Non-misegulated genes
AT1G03760,H2Aub-Col,1.1347564675174011,Downregulated
AT1G03760,H2Aub-ubp5,4.526478577257525,Downregulated
AT1G03820,H2Aub-Col,1.8942607828467153,Non-misegulated genes
AT1G03820,H2Aub-ubp5,2.0359107586206897,Non-misegulated genes
AT1G03830,H2Aub-Col,1.167546901775148,Non-misegulated genes
AT1G03830,H2Aub-ubp5,2.1776281916859124,Non-misegulated genes
AT1G03860,H2Aub-Col,0.9617863254817988,Non-misegulated genes
AT1G03860,H2Aub-ubp5,1.1383651711899792,Non-misegulated genes
AT1G03870,H2Aub-Col,5.0205831843003415,Non-misegulated genes
AT1G03870,H2Aub-ubp5,4.610884009656652,Non-misegulated genes
AT1G03900,H2Aub-Col,1.8702716493256264,Non-misegulated genes
AT1G03900,H2Aub-ubp5,2.461128995860927,Non-misegulated genes
AT1G03910,H2Aub-Col,0.8937786917945297,Non-misegulated genes
AT1G03910,H2Aub-ubp5,0.7749734530685921,Non-misegulated genes
AT1G03930,H2Aub-Col,0.9328342531752752,Non-misegulated genes
AT1G03930,H2Aub-ubp5,1.551532871353777,Non-misegulated genes
AT1G03950,H2Aub-Col,0.9683793059125964,Downregulated
AT1G03950,H2Aub-ubp5,2.91893296353815,Downregulated
AT1G03970,H2Aub-Col,1.5332088199643494,Non-misegulated genes
AT1G03970,H2Aub-ubp5,2.3376069133425035,Non-misegulated genes
AT1G04020,H2Aub-Col,1.9928984695745824,Non-misegulated genes
AT1G04020,H2Aub-ubp5,3.430697176100629,Non-misegulated genes
AT1G04040,H2Aub-Col,3.426980624602333,Non-misegulated genes
AT1G04040,H2Aub-ubp5,2.6177455934172316,Non-misegulated genes
AT1G04080,H2Aub-Col,0.9991979630208332,Non-misegulated genes
AT1G04080,H2Aub-ubp5,0.9088874433752776,Non-misegulated genes
AT1G04120,H2Aub-Col,1.867195568442623,Non-misegulated genes
AT1G04120,H2Aub-ubp5,2.728734591293322,Non-misegulated genes
AT1G04130,H2Aub-Col,1.7362464769372694,Non-misegulated genes
AT1G04130,H2Aub-ubp5,3.601922364957265,Non-misegulated genes
AT1G04140,H2Aub-Col,0.7560153934108527,Non-misegulated genes
AT1G04140,H2Aub-ubp5,0.6968629581911263,Non-misegulated genes
AT1G04170,H2Aub-Col,0.6813820723039216,Non-misegulated genes
AT1G04170,H2Aub-ubp5,0.7332149151291513,Non-misegulated genes
AT1G04190,H2Aub-Col,0.8980618595360825,Non-misegulated genes
AT1G04190,H2Aub-ubp5,1.456156342015855,Non-misegulated genes
AT1G04200,H2Aub-Col,0.8838370310478655,Non-misegulated genes
AT1G04200,H2Aub-ubp5,1.4493434338842974,Non-misegulated genes
AT1G04210,H2Aub-Col,0.8334542159353349,Non-misegulated genes
AT1G04210,H2Aub-ubp5,1.1484296372347709,Non-misegulated genes
AT1G04230,H2Aub-Col,1.4080652396565183,Non-misegulated genes
AT1G04230,H2Aub-ubp5,2.0490657122905027,Non-misegulated genes
AT1G04240,H2Aub-Col,4.52493499809886,Non-misegulated genes
AT1G04240,H2Aub-ubp5,3.798871767441861,Non-misegulated genes
AT1G04250,H2Aub-Col,7.344867332820513,Non-misegulated genes
AT1G04250,H2Aub-ubp5,6.681786760114231,Non-misegulated genes
AT1G04260,H2Aub-Col,1.238588042283298,Non-misegulated genes
