gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	effect
AT5G47560	452.243156257729	-0.577001436560527	0.127281101623025	3.32334147053732	0.000444729811743492	0.00111128725383865	NO
AT5G47570	356.663636672838	0.309895308188139	0.134002192660443	5.14995074416851	1.30277438117904e-07	9.96625413100765e-07	NO
AT5G47580	20.5832107168774	0.263546288761239	0.340502728635624	2.16284231903131	0.0152766547278377	0.0241920572094488	NO
AT5G47590	47.3287061909969	1.89956477596987	0.292583484002723	0	0.998945924975012	1	YES
AT5G47600	1.69489291431198	0.0735028014954138	1.1819286577076	0.783885890626905	0.216553534729982	NA	NA
AT5G47610	14.29532660891	-0.449739100549322	0.476914000145154	1.15379481265637	0.124292150693599	0.151014187350539	YES
AT5G47620	82.7992250262126	0.0980824563341864	0.183810865709209	4.90676946754965	4.62943760536782e-07	2.96337733292152e-06	NO
AT5G47630	26.3942937292347	-0.14128295369295	0.313151026322317	2.74218180407046	0.00305162753458008	0.00594481761416253	NO
AT5G47635	3.09871638608214	-0.00966171698007292	1.03199296846632	0.959636657691282	0.168619056448865	NA	NA
AT5G47640	124.92587877021	0.137235833987211	0.188591150851765	4.57478604969612	2.38353442320451e-06	1.23174091507698e-05	NO
AT5G47650	26.0402826344842	-0.238937814374969	0.319396010449131	2.38281681901672	0.00859037056579567	0.0146119306899898	NO
AT5G47660	16.1093546473553	0.0518581420429203	0.376455812898952	2.51860065768616	0.00589111006337585	0.0105281561959909	NO
AT5G47670	0	NA	NA	NA	NA	NA	NA
AT5G47680	72.4390209691938	0.172698676893628	0.204592453793505	4.04365511907573	2.63121558318686e-05	9.69034592810883e-05	NO
AT5G47690	112.345339683715	0.00130390694859377	0.179243219601226	5.57173708033849	1.26105924039178e-08	1.35234914133264e-07	NO
AT5G47700	331.985765421571	0.19202061041848	0.130181529180916	6.20655936879228	2.70785836944685e-10	4.95104225847922e-09	NO
AT5G47710	38.2923123170134	-0.150899738523214	0.246354945098335	3.44665401840365	0.000283787469465501	0.000753744985111661	NO
AT5G47720	43.9890860103913	0.793142092503686	0.243075192917655	0.851003777939569	0.197383627077382	0.228431030721041	YES
AT5G47730	66.1832230832777	-0.105066490967219	0.295351052407205	3.03006710739233	0.0012224970314186	0.00267716495220798	NO
AT5G47740	14.0034573687534	-0.597194990555839	0.451871612405956	0.89141472574357	0.186353360289531	0.216970803033413	YES
AT5G47750	71.3942022557565	0.348276765474207	0.200961877658185	3.24301923389821	0.000591351133629039	0.00142487956137891	NO
AT5G47760	64.7894687758694	0.327023532841815	0.212042791679222	3.17377667888972	0.000752347072666645	0.00175512293971732	NO
AT5G47770	197.249780330003	0.317327224668063	0.153170658411638	4.45694222647584	4.15684984844028e-06	1.98918905064471e-05	NO
AT5G47780	226.016703027218	-0.0125335051517843	0.171511917352738	5.75742205025527	4.27040929822086e-09	5.32096857361902e-08	NO
AT5G47790	27.3637855314887	0.240632970604427	0.280561497866257	2.70659743111851	0.00339883161235176	0.00653047685666333	NO
AT5G47800	15.4099747353433	-0.0381738157721649	0.38377565430482	2.50621990592423	0.00610148491568448	0.0108572180771944	NO
AT5G47810	37.9449814236315	0.85840446583192	0.278184768903673	0.508998155168986	0.305376758616284	0.33961080884627	YES
AT5G47815	0	NA	NA	NA	NA	NA	NA
AT5G47818	0	NA	NA	NA	NA	NA	NA
AT5G47820	80.5054811399855	-0.0286979401782536	0.199046969069145	4.87976312507594	5.31066657092104e-07	3.33873859228839e-06	NO
AT5G47830	31.7846788191976	-0.230031313096794	0.284822153411712	2.70333145677124	0.0034324126439492	0.00658429538829439	NO
AT5G47840	216.519600692635	-0.345408596326227	0.16420254398888	3.98648758887746	3.35293169187788e-05	0.000119108975323107	NO
