gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ip
AT3G24520,781.2177926611207,-1.1072649568709791,0.11320615125807848,-9.780961057025282,1.3591377312677717e-22,2.5413699019621667e-21,Hypo-marked
AT1G51310,601.8926989445771,1.2191947668782288,0.12465913559302474,9.780227987931342,1.3690181301785712e-22,2.557569248174492e-21,Hyper-marked
AT5G67400,3080.896704969042,-1.018413221270411,0.10414079181665284,-9.779196062417103,1.3830471458546658e-22,2.5769061936549214e-21,Hypo-marked
AT5G67410,3080.896704969042,-1.018413221270411,0.10414079181665284,-9.779196062417103,1.3830471458546658e-22,2.5769061936549214e-21,Hypo-marked
AT5G67411,3080.896704969042,-1.018413221270411,0.10414079181665284,-9.779196062417103,1.3830471458546658e-22,2.5769061936549214e-21,Hypo-marked
AT3G01690,2980.927971507342,-0.9167443267459868,0.09376170526671578,-9.777385384984242,1.40800802904603e-22,2.614143528839259e-21,Hypo-marked
AT3G01700,2980.927971507342,-0.9167443267459868,0.09376170526671578,-9.777385384984242,1.40800802904603e-22,2.614143528839259e-21,Hypo-marked
AT3G01705,2980.927971507342,-0.9167443267459868,0.09376170526671578,-9.777385384984242,1.40800802904603e-22,2.614143528839259e-21,Hypo-marked
AT3G01710,2980.927971507342,-0.9167443267459868,0.09376170526671578,-9.777385384984242,1.40800802904603e-22,2.614143528839259e-21,Hypo-marked
AT1G05370,716.9392996416258,-1.1373621876966995,0.1163287704112435,-9.777135816667846,1.4114832078164728e-22,2.6182826636080155e-21,Hypo-marked
AT4G22550,563.9165632904375,1.168648789797363,0.11960583818284708,9.770833995668292,1.5021041444356078e-22,2.783852988320719e-21,Hyper-marked
AT3G01520,3025.010582489418,-1.0127670639410715,0.10365297825114962,-9.770747363256191,1.5033892285978094e-22,2.783852988320719e-21,Hypo-marked
AT4G02810,1395.8260193155927,-0.7774121072743311,0.07970379841092133,-9.753764849026403,1.7775119058270931e-22,3.2770147126989487e-21,Hypo-marked
AT4G02820,1395.8260193155927,-0.7774121072743311,0.07970379841092133,-9.753764849026403,1.7775119058270931e-22,3.2770147126989487e-21,Hypo-marked
AT5G56870,2404.7104910392295,-0.7253431955559313,0.07437838757888299,-9.752069373467648,1.8074568093585144e-22,3.3263852681513038e-21,Hypo-marked
AT5G56880,2404.7104910392295,-0.7253431955559313,0.07437838757888299,-9.752069373467648,1.8074568093585144e-22,3.3263852681513038e-21,Hypo-marked
AT1G07070,1448.7899880548885,0.8019145550007623,0.08224096350267257,9.750792316224535,1.8303409409859967e-22,3.356743067775104e-21,Hyper-marked
AT1G07080,1448.7899880548885,0.8019145550007623,0.08224096350267257,9.750792316224535,1.8303409409859967e-22,3.356743067775104e-21,Hyper-marked
AT4G00970,617.706047019786,-1.0814766544197156,0.11091398562011068,-9.750588696035685,1.8340161108120068e-22,3.3605507062716614e-21,Hypo-marked
AT3G08100,1251.4492795818828,-0.8622116318899045,0.08846918725077245,-9.745897511705424,1.9207400689505464e-22,3.5102777416637936e-21,Hypo-marked
AT3G50190,1251.4492795818828,-0.8622116318899045,0.08846918725077245,-9.745897511705424,1.9207400689505464e-22,3.5102777416637936e-21,Hypo-marked
AT4G01110,945.2492937300422,-1.0419264778236526,0.10692911979473434,-9.744085426156866,1.9553154743715197e-22,3.5703618874775176e-21,Hypo-marked
AT4G28190,1967.8103072730416,-1.037245880222691,0.10646807949679912,-9.742317933459812,1.9896333172735577e-22,3.629871825446038e-21,Hypo-marked
AT2G46630,1698.051281994282,-0.9003473824359354,0.09249880968123989,-9.733610470649538,2.167597826543692e-22,3.9511191257995464e-21,Hypo-marked
AT3G13275,1112.980993084911,0.9778395208855564,0.10049807092117503,9.729933240733727,2.2474040501808256e-22,4.089497049580122e-21,Hyper-marked
AT3G13277,1112.980993084911,0.9778395208855564,0.10049807092117503,9.729933240733727,2.2474040501808256e-22,4.089497049580122e-21,Hyper-marked
AT1G09210,1928.401301912123,0.7667182288418629,0.0788077659896768,9.728967941335846,2.268831289094603e-22,4.12491584800184e-21,Hyper-marked
AT1G47610,1327.7464164042829,-0.8463179231507781,0.08703788972735567,-9.723557473668665,2.392726639681386e-22,4.34265421296923e-21,Hypo-marked
AT3G01990,3121.7580773411405,-0.658290030387322,0.06770578071912497,-9.722803923024165,2.4105053627518956e-22,4.3673785524962565e-21,Hypo-marked
AT3G02000,3121.7580773411405,-0.658290030387322,0.06770578071912497,-9.722803923024165,2.4105053627518956e-22,4.3673785524962565e-21,Hypo-marked
AT4G25490,1381.3840177805123,-1.2870696786378666,0.13253048617915422,-9.711498959552676,2.6934649071654463e-22,4.871648188803458e-21,Hypo-marked
AT2G25660,951.8969941133132,0.9484947786829856,0.09767891754547528,9.71033261339537,2.724465898903337e-22,4.915030025515145e-21,Hyper-marked
AT1G05560,2377.9643989166016,-0.9356953754680096,0.09637106557499515,-9.709297805157703,2.752266156535012e-22,4.9566733343527304e-21,Hypo-marked
AT1G05562,2377.9643989166016,-0.9356953754680096,0.09637106557499515,-9.709297805157703,2.752266156535012e-22,4.9566733343527304e-21,Hypo-marked
AT5G50300,1902.554291113164,-0.7624590828479653,0.07853997681105293,-9.70791072019599,2.7899712126492626e-22,5.011694442414491e-21,Hypo-marked
AT4G27380,718.75848047542,1.0522631663462758,0.10840949574900782,9.706374511532642,2.8323267198206885e-22,5.0834338745065244e-21,Hyper-marked
AT4G21430,421.07702629708115,1.2003776889374362,0.12376469603628389,9.698869931256676,3.0485634543575464e-22,5.448270248319094e-21,Hyper-marked
AT4G18540,895.056808407252,-0.95109128858103,0.09816280852683044,-9.688916839834222,3.360738205585023e-22,6.0010734806100606e-21,Hypo-marked
AT4G32880,2449.3638967294455,-0.7206999641576496,0.07439220599720414,-9.687842355215752,3.3962752859805883e-22,6.054242382141987e-21,Hypo-marked
AT5G13370,3183.98109498984,-0.7049729300879402,0.07278022735642312,-9.686324922227984,3.4470965561948844e-22,6.1240598750251805e-21,Hypo-marked
AT5G13380,3183.98109498984,-0.7049729300879402,0.07278022735642312,-9.686324922227984,3.4470965561948844e-22,6.1240598750251805e-21,Hypo-marked
AT5G13390,3183.98109498984,-0.7049729300879402,0.07278022735642312,-9.686324922227984,3.4470965561948844e-22,6.1240598750251805e-21,Hypo-marked
AT2G14740,402.2590073468173,1.2704684115449705,0.13116665226445712,9.685910173139607,3.4611176547778755e-22,6.14248586522079e-21,Hyper-marked
AT1G64430,469.4497758920723,1.1171317407559258,0.11533652435250802,9.685845373158529,3.4633133892975385e-22,6.14248586522079e-21,Hyper-marked
AT2G46150,1931.8717263304793,-1.0310063707830015,0.10646174367225822,-9.684289729059367,3.5164418616734597e-22,6.2262054428636146e-21,Hypo-marked
AT2G46160,1931.8717263304793,-1.0310063707830015,0.10646174367225822,-9.684289729059367,3.5164418616734597e-22,6.2262054428636146e-21,Hypo-marked
AT1G02100,2051.468190112853,-0.8902586074732558,0.09201269582283483,-9.67538880925082,3.8363062645988827e-22,6.786839121470936e-21,Hypo-marked
AT5G37055,2373.75297247189,-0.9097299570959482,0.09403352504078764,-9.67452785271367,3.86873234160317e-22,6.832701480964186e-21,Hypo-marked
AT5G37060,2373.75297247189,-0.9097299570959482,0.09403352504078764,-9.67452785271367,3.86873234160317e-22,6.832701480964186e-21,Hypo-marked
AT1G02820,629.5074231271461,-1.034407787912718,0.10695672791705456,-9.671273682894508,3.9937623904364668e-22,7.04168659058752e-21,Hypo-marked
AT1G02830,629.5074231271461,-1.034407787912718,0.10695672791705456,-9.671273682894508,3.9937623904364668e-22,7.04168659058752e-21,Hypo-marked
AT2G02000,637.0807375421391,-1.0093148979119482,0.1045016962118274,-9.658358997982608,4.530629387241216e-22,7.954907087021607e-21,Hypo-marked
AT1G52870,774.6981347017206,1.3285209091395642,0.1376168943779669,9.653763189065735,4.738423704355015e-22,8.312808931087593e-21,Hyper-marked
AT5G08495,781.3054872307364,0.9018922958731692,0.09354275583748578,9.641498027276958,5.340288278893053e-22,9.314260477800442e-21,Hyper-marked
AT5G08515,781.3054872307364,0.9018922958731692,0.09354275583748578,9.641498027276958,5.340288278893053e-22,9.314260477800442e-21,Hyper-marked
AT5G08525,781.3054872307364,0.9018922958731692,0.09354275583748578,9.641498027276958,5.340288278893053e-22,9.314260477800442e-21,Hyper-marked
AT5G56360,781.3054872307364,0.9018922958731692,0.09354275583748578,9.641498027276958,5.340288278893053e-22,9.314260477800442e-21,Hyper-marked
AT5G56365,781.3054872307364,0.9018922958731692,0.09354275583748578,9.641498027276958,5.340288278893053e-22,9.314260477800442e-21,Hyper-marked
AT4G12330,1434.9339681074905,-0.9786652865544014,0.10152642935830192,-9.639512516495046,5.444591375235207e-22,9.472597428254827e-21,Hypo-marked
AT4G17550,757.4675659673843,1.1951635750882272,0.1240373132378168,9.635516473956022,5.660661608541459e-22,9.807924569391248e-21,Hyper-marked
AT4G17560,757.4675659673843,1.1951635750882272,0.1240373132378168,9.635516473956022,5.660661608541459e-22,9.807924569391248e-21,Hyper-marked
AT2G38940,1905.81016311408,-0.7326750189866901,0.07617148237366851,-9.618757521252682,6.663111909924007e-22,1.1487992043549867e-20,Hypo-marked
AT5G58440,1108.8607741039627,0.8185694270734529,0.0852100842347235,9.606485364086543,7.506765310455832e-22,1.2847694342821682e-20,Hyper-marked
AT5G58450,1108.8607741039627,0.8185694270734529,0.0852100842347235,9.606485364086543,7.506765310455832e-22,1.2847694342821682e-20,Hyper-marked
AT5G48760,1157.720421413253,0.9023048235938306,0.09395122258864871,9.60397106852389,7.692235257373824e-22,1.3143716130424852e-20,Hyper-marked
AT3G53040,1079.3127843402622,-0.910603914238856,0.09486220294738935,-9.599227995410116,8.054543245602599e-22,1.3719737558200002e-20,Hypo-marked
AT1G53170,920.5129340868912,-1.3274033251949258,0.13831710985397483,-9.59681218466972,8.24551832938921e-22,1.402458520421931e-20,Hypo-marked
AT1G22270,1170.125773280122,1.0459128642560127,0.10898671683917402,9.59670035569024,8.254466335642235e-22,1.402458520421931e-20,Hyper-marked
AT1G22275,1170.125773280122,1.0459128642560127,0.10898671683917402,9.59670035569024,8.254466335642235e-22,1.402458520421931e-20,Hyper-marked
AT1G74110,1101.2835284886698,-0.8555213487333543,0.08916509491574719,-9.594801077055358,8.407912935884212e-22,1.4273756556823787e-20,Hypo-marked
AT4G18440,476.2539149567286,1.1024374825296366,0.11492413399159364,9.592741265383616,8.577520734036109e-22,1.4549939731011857e-20,Hyper-marked
AT5G17860,975.2031223073186,-1.0612328949222318,0.11070414293828706,-9.586207586773195,9.138230104888402e-22,1.5476082362162736e-20,Hypo-marked
AT1G64780,2255.010281433459,-1.1456653402365082,0.11951586609139192,-9.585884934812215,9.166840169733255e-22,1.551203541443509e-20,Hypo-marked
AT2G45400,1206.2204404042488,-1.0589144794261136,0.11058918994189912,-9.575207847913902,1.0165263482389463e-21,1.711885758087976e-20,Hypo-marked
AT2G46840,1437.6112466854263,-0.8361955331189233,0.08736596686603657,-9.57118158379809,1.0569076649387911e-21,1.7737427270135923e-20,Hypo-marked
AT2G46850,1437.6112466854263,-0.8361955331189233,0.08736596686603657,-9.57118158379809,1.0569076649387911e-21,1.7737427270135923e-20,Hypo-marked
AT3G01680,2022.631157328332,-0.7699126769662211,0.080489558101322,-9.565373386657663,1.1179718840135882e-21,1.8707336852160495e-20,Hypo-marked
AT1G14020,335.3342251229963,1.2016604975592362,0.12564765421187407,9.56373204972796,1.135851879509681e-21,1.8991407280552874e-20,Hyper-marked
AT2G03090,1032.9227324151211,-0.8937989361605596,0.09346734143414492,-9.56268705674389,1.147382675957166e-21,1.916895206724305e-20,Hypo-marked
AT3G01660,1792.630739601112,-0.8831825668489545,0.0923954130489043,-9.558727405455633,1.1921352625748912e-21,1.988500540756864e-20,Hypo-marked
AT3G01670,1792.630739601112,-0.8831825668489545,0.0923954130489043,-9.558727405455633,1.1921352625748912e-21,1.988500540756864e-20,Hypo-marked
AT5G41950,874.2429831741758,0.9403149206368716,0.09839468919004528,9.556561724796875,1.2173382653173389e-21,2.028929288039216e-20,Hyper-marked
AT1G01110,1298.9807196351944,-0.7982697032457633,0.08356601294202799,-9.552564196158846,1.2652516725169612e-21,2.1054469042984152e-20,Hypo-marked
AT4G33210,493.77640600483966,1.221903083478724,0.1279480861882615,9.549991093112784,1.297074400468261e-21,2.1549891442404302e-20,Hyper-marked
AT4G13460,623.4920170476003,1.0443435218333823,0.10939600495973864,9.5464502768427,1.3421635154209723e-21,2.226381263109911e-20,Hyper-marked
AT4G31500,1524.4534863808292,-1.0531691960614995,0.1103263044083957,-9.545948282315116,1.3486802286528514e-21,2.2354268427126956e-20,Hypo-marked
AT3G10605,1077.315481049277,0.8323073623766062,0.08725730050433352,9.538541274666992,1.4485543173887667e-21,2.393417145327021e-20,Hyper-marked
AT3G10610,1077.315481049277,0.8323073623766062,0.08725730050433352,9.538541274666992,1.4485543173887667e-21,2.393417145327021e-20,Hyper-marked
AT3G10620,1077.315481049277,0.8323073623766062,0.08725730050433352,9.538541274666992,1.4485543173887667e-21,2.393417145327021e-20,Hyper-marked
AT3G29670,367.8983290260765,-1.287977894778513,0.13504064183341177,-9.53770566617554,1.4602708801594415e-21,2.4108808396159455e-20,Hypo-marked
AT1G14687,614.9767210162225,-1.1347858746123445,0.11903382273587672,-9.533306152238026,1.5235228149745603e-21,2.5113630590055164e-20,Hypo-marked
AT3G52770,1004.022448134495,-1.0187837263726052,0.10694610649775216,-9.526141341050302,1.6323816626625079e-21,2.6844886857729212e-20,Hypo-marked
AT1G53163,997.9522783096548,-0.9961088364442852,0.1045851998666574,-9.524376658593091,1.6603535085292813e-21,2.7283541586207903e-20,Hypo-marked
AT5G19660,893.2034899083317,0.8971051501576774,0.09430524607089363,9.512780969610978,1.8563231229236832e-21,3.047995552694301e-20,Hyper-marked
AT4G34730,1588.336368373936,0.7842962527565923,0.08246172034417473,9.51103432578334,1.8877608779076862e-21,3.0947792801081e-20,Hyper-marked
AT4G14740,1560.3359302379986,-0.8032733658720334,0.08445795055881675,-9.5109265682765,1.889717558042263e-21,3.095572401977727e-20,Hypo-marked
AT1G04625,1743.989260196529,0.7023109672282893,0.07384459269765364,9.51066207520168,1.894528781147332e-21,3.1010367128795543e-20,Hyper-marked
AT4G15200,1365.2430822936549,-0.7720464910151903,0.08120946453798884,-9.506853608843045,1.9651646707724223e-21,3.211653645849456e-20,Hypo-marked
AT4G15210,1365.2430822936549,-0.7720464910151903,0.08120946453798884,-9.506853608843045,1.9651646707724223e-21,3.211653645849456e-20,Hypo-marked
AT5G09355,1279.6966544538354,0.9056637646435438,0.09528980820685128,9.50430882049385,2.0138087490345236e-21,3.2834925119052433e-20,Hyper-marked
AT5G65350,1279.6966544538354,0.9056637646435438,0.09528980820685128,9.50430882049385,2.0138087490345236e-21,3.2834925119052433e-20,Hyper-marked
AT5G65360,1279.6966544538354,0.9056637646435438,0.09528980820685128,9.50430882049385,2.0138087490345236e-21,3.2834925119052433e-20,Hyper-marked
AT3G49660,1229.1677462627156,0.9435646516502952,0.0993514453020002,9.497241321272442,2.1552415359420644e-21,3.50593741183393e-20,Hyper-marked
AT1G65060,477.49437152084505,-1.2735413114556835,0.13411844619936994,-9.495646181007324,2.1884978541022767e-21,3.557282242820383e-20,Hypo-marked
AT1G32760,652.6779980684071,1.3648275053351075,0.14375156291358457,9.494348984265066,2.215916351910999e-21,3.5990659944446265e-20,Hyper-marked
AT3G01516,2330.465535385594,-1.1233614014874604,0.11833879920763594,-9.492756467102756,2.25004199935801e-21,3.651670478803652e-20,Hypo-marked
AT5G04190,2571.9669941026877,-1.0179233801040004,0.10724064417236516,-9.491955106758944,2.26741025629142e-21,3.671352955044435e-20,Hypo-marked
