gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT1G53325	0	NA	NA	NA	NA	NA
AT1G53330	11.9771607208584	0.568146056743138	0.433016351723752	1.31206605589249	0.189497847752988	0.551611106909065
AT1G53340	5.19910774646861	0.0211769629705204	0.732085451331574	0.0289269004485775	0.976922891140095	0.994368111885296
AT1G53345	7.35289644618994	0.61618373748867	0.545402091091589	1.12977883208225	0.258569429895284	0.634174559720632
AT1G53350	22.5688328887502	0.110085811138136	0.321494316001177	0.342419152249437	0.732035477280897	0.918160168396831
AT1G53360	0	NA	NA	NA	NA	NA
AT1G53366	0	NA	NA	NA	NA	NA
AT1G53370	0.14694781281213	1.16072349559074	3.5338115409304	0.328462195039733	0.742562224054244	NA
AT1G53380	19.155936527711	0.0122825316489431	0.35559066127288	0.0345412098421716	0.972445581238422	0.994021625419341
AT1G53390	36.1950374272547	0.00147165981637471	0.26687743961433	0.00551436576467999	0.995600194992133	0.998276340463562
AT1G53400	148.356764135673	-0.237814862801234	0.157984892475866	-1.50530129225845	0.13224663311898	0.45878012947365
AT1G53410	0	NA	NA	NA	NA	NA
AT1G53420	0.109153560879601	-0.281949024808533	3.5338115409304	-0.0797860954221401	0.936407383311716	NA
AT1G53430	139.319125317063	-0.143846387182021	0.201602083449741	-0.713516372056152	0.475526285796471	0.802596939850925
AT1G53440	74.4217810416224	-0.869869460716062	0.220972359007307	-3.93655326224443	8.26602805534439E-05	0.00282399353748886
AT1G53450	32.2982537832282	0.0522490171514826	0.291490801282585	0.179247567750276	0.857743314840133	0.961581527977657
AT1G53460	39.5389258009216	-0.0717954383805946	0.262049097459382	-0.273977048868573	0.784102259399435	0.940262551663321
AT1G53470	15.6342450246616	-0.174735447736361	0.384463332368689	-0.454491841028923	0.649474863041949	0.888990803532521
AT1G53480	73.5294274202663	0.733875464173376	0.31310007797569	2.34390061132581	0.0190832558906525	0.151534688020591
AT1G53490	8.52574958088396	-0.548070431977491	0.515059099588061	-1.06409231953349	0.287286879853665	0.662226709031271
AT1G53500	82.1039022583574	0.303223730306193	0.207508447494067	1.46125969312581	0.143944186850442	0.480804488695326
AT1G53510	73.7882390361369	-0.206567584342699	0.193710437192427	-1.06637302221099	0.286255051899195	0.661582496247426
AT1G53520	41.742838441162	-0.865634557042328	0.271930456275109	-3.18329387925042	0.00145609743951693	0.0257676945815921
AT1G53530	25.5698305273956	-0.0669878350033298	0.287227886446832	-0.233221905546869	0.815589096641201	0.950132359977814
AT1G53540	0.889708764727876	0.896588646713411	1.5241214096732	0.588265896025734	0.556353832944457	NA
AT1G53541	0	NA	NA	NA	NA	NA
AT1G53542	1.49422117461113	1.40484827434598	1.33538110936703	1.05202047901656	0.292790153982115	0.667683038030024
AT1G53550	0	NA	NA	NA	NA	NA
AT1G53560	151.390291665479	0.310202352047793	0.141715904599563	2.18890288231452	0.0286038995447347	0.194250343108689
AT1G53570	154.658269668332	-0.179900079739827	0.164218730321079	-1.0954906263621	0.273301749899201	0.648935044096649
AT1G53580	250.407392996334	-0.224060755696324	0.16816221261203	-1.33240846570721	0.182726001756821	0.542358876655666
AT1G53590	42.1357636529594	0.09389599449666	0.237574434573605	0.395227687967281	0.692674860532863	0.906343343098735
AT1G53600	3.20108241496356	-0.157895999652301	0.781009271004276	-0.202169174572368	0.83978447065767	0.955737462054139
AT1G53610	0.765709356952397	-2.84434401659571	1.88392591685019	-1.50979610777439	0.131095458530643	NA
AT1G53620	0.219009179838714	0.439393308970026	3.12919449749713	0.140417385151825	0.888330222571015	NA
AT1G53625	8.38121947856196	-0.666464476988777	1.43108067643434	-0.465707131654752	0.641425146900501	0.885645479989823
AT1G53630	0	NA	NA	NA	NA	NA
AT1G53633	3.75266554836671	0.843790716938413	0.831703462031137	1.01453313044743	0.310328428953096	0.684597783112605
AT1G53635	0.65632548143663	-0.68937391036522	2.03998733295318	-0.337930485758091	0.735415573288308	NA
AT1G53640	0.204648394611446	-0.979050675276544	3.19577110738865	-0.30635819724791	0.759331932867793	NA
AT1G53645	36.7529241885693	-0.0969260607238699	0.24663185380496	-0.39299895463025	0.694320253483263	0.906943634798511
AT1G53650	24.0893452047223	0.532584822271187	0.31962437688261	1.6662834902195	0.0956569634849306	0.387895098359492
AT1G53655	0	NA	NA	NA	NA	NA
AT1G53660	1.48429464794131	-0.243334964305074	1.41246188537928	-0.172277189794564	0.863219616140807	0.963720359376295
AT1G53670	238.718872402235	-0.143707781925341	0.153445928706687	-0.936536949116713	0.348996797784704	0.716667705878327
AT1G53680	2.66156574150023	-1.11659172445471	0.969629255689361	-1.15156562975285	0.24949961179895	0.624675618795961
AT1G53690	0.316606284101498	-1.58021107990708	2.42279685060793	-0.65222599224965	0.514255394579369	NA
AT1G53700	4.22145094324452	-1.13666738835499	0.792599747502972	-1.43410011413197	0.151543695349885	0.494428689244254
AT1G53705	0	NA	NA	NA	NA	NA
AT1G53708	1.72384804112399	-0.210418932172347	1.04967245730677	-0.200461516073534	0.84111965281487	0.955783717042867
AT1G53710	37.2544422230892	0.348714076733737	0.242965529600886	1.43524094675719	0.1512184491001	0.493767054092593
AT1G53720	33.0222229926468	-0.0379557180731095	0.266470890187735	-0.142438515690659	0.886733641399148	0.969782506748379
AT1G53730	96.8984703545518	0.123772335232655	0.204398709576763	0.605543623484432	0.54481784844851	0.840563047133352
AT1G53750	291.305029634826	0.067309030676167	0.118869508447367	0.566243030322367	0.571228581967562	0.852108012091024
AT1G53760	44.4109773277947	0.0188250636512011	0.271515574538604	0.0693332737291082	0.944724340848349	0.985475769974495
AT1G53770	29.7559756913359	-0.0359779562590176	0.289308528300015	-0.124358436546703	0.901031480658266	0.973511312660627
AT1G53780	53.7496247868484	-0.220052541937098	0.233486293114829	-0.942464497600618	0.345954879322751	0.714452917475202
AT1G53790	1.29515001361635	-2.75428548179004	1.46026543522885	-1.88615399320083	0.0592742061600718	0.301362699745463
AT1G53800	80.0371613091892	-0.110271297009709	0.204265431206997	-0.539843165620927	0.589305195645388	0.861067724194352
AT1G53801	0.29781350921672	0.439395869842286	2.82581661291886	0.155493413066329	0.876432346397783	NA
AT1G53810	0	NA	NA	NA	NA	NA
AT1G53815	0	NA	NA	NA	NA	NA
AT1G53820	0	NA	NA	NA	NA	NA
AT1G53830	38.2385438855272	0.878555075910243	0.260480578163168	3.37282373260054	0.0007440156601411	0.0155773465076126
AT1G53840	101.692846394302	0.296430137091784	0.171713234540265	1.72630920316322	0.0842918005541786	0.363268817583176
AT1G53850	162.3640981684	0.378585113197668	0.165307239645436	2.29019076242327	0.0220102606957459	0.16597968775968
AT1G53860	0.625966173431081	-1.56934406589859	2.0317390983772	-0.772414168311305	0.439869164966838	NA
AT1G53870	0	NA	NA	NA	NA	NA
AT1G53875	0	NA	NA	NA	NA	NA
AT1G53880	0	NA	NA	NA	NA	NA
AT1G53885	0	NA	NA	NA	NA	NA
AT1G53887	0.107983663064339	-0.281949024808532	3.5338115409304	-0.07978609542214	0.936407383311716	NA
AT1G53890	0	NA	NA	NA	NA	NA
AT1G53900	0	NA	NA	NA	NA	NA
AT1G53903	0	NA	NA	NA	NA	NA
AT1G53910	175.219321236807	-0.0274457791864948	0.185066705955957	-0.148302089480246	0.882104366428454	0.968234788930035
AT1G53920	11.1064793760566	-0.697376646172981	0.49669644377642	-1.40402987561331	0.16030995338447	0.508033344907695
AT1G53930	0	NA	NA	NA	NA	NA
AT1G53935	0	NA	NA	NA	NA	NA
AT1G53940	1.02097293802715	-0.765285257585731	1.6629898952724	-0.460186354566139	0.645382464545585	NA
AT1G53945	0	NA	NA	NA	NA	NA
AT1G53950	0.316606284101498	-1.58021107990708	2.42279685060793	-0.65222599224965	0.514255394579369	NA
AT1G53970	0.438248674313593	-2.03744016205083	2.19500448684387	-0.928216855255909	0.353295092914758	NA
AT1G53980	0.329095113433992	-1.62589193625583	2.7289108351645	-0.595802514067055	0.551307164023696	NA
AT1G53990	0.433104550072617	-2.02625057523089	2.51336899182763	-0.806189056131176	0.420133847952152	NA
AT1G54000	164.585659959137	0.147665261480463	0.201951152826024	0.731192961337901	0.464661298832225	0.795633033350555
AT1G54010	288.489078799253	1.72079566259288	0.246394523134695	6.98390386563981	2.87088549509728E-12	7.74182121844567E-10
AT1G54020	4.60446388368576	1.96474533513906	0.820198935795631	2.39544974931377	0.0165999894730226	0.139078205091915
AT1G54030	180.224114514802	0.639185641818645	0.204171265583793	3.13063466590659	0.00174429005472871	0.0293008856784785
AT1G54035	0	NA	NA	NA	NA	NA
AT1G54040	5190.67961342166	1.52544903606855	0.372683848684963	4.09314501138482	4.25561389553355E-05	0.00165837747663133
AT1G54050	3.74046993439343	-1.46584530285847	0.909480526906149	-1.61173907466161	0.107018730918534	0.410400802583872
AT1G54060	57.846619343266	-0.0827310215456449	0.218617042083558	-0.378428967646649	0.705111952349186	0.910073495235869
AT1G54070	0.111025516774375	1.16072349559074	3.5338115409304	0.328462195039733	0.742562224054244	NA
AT1G54080	308.686515849227	0.197618489126578	0.116266865109315	1.69969740683019	0.089187857374957	0.374323511129236
AT1G54090	72.6604917011933	0.0521679994182554	0.2228140465087	0.234132453656679	0.814882151662517	0.950132359977814
AT1G54095	1.56317406658522	-2.19018403626275	1.36945944532726	-1.59930550972932	0.109752735897796	0.416385121653148
AT1G54100	364.804384249874	-0.393355850332372	0.135929700475643	-2.89381826750113	0.00380588367161971	0.0514876235842867
AT1G54110	6.73257316536635	-1.34999569218013	0.604797146847503	-2.23214626460619	0.0256052975496675	0.181652408795997
AT1G54115	51.4629990544645	-0.0242746053891346	0.234200906585986	-0.103648639721308	0.917448186588467	0.978866299522671
AT1G54120	23.9200899311682	0.195882266697149	0.322274635144668	0.607811615733326	0.543312424407842	0.839713723341633
AT1G54130	160.334932412645	-0.218914842634109	0.15508062756413	-1.41161953025746	0.158062018656444	0.504625781740579
AT1G54140	45.7862030331601	0.0874723950261335	0.228610072784062	0.382627038086625	0.701996319667971	0.908783446199817
AT1G54150	37.7667877086536	0.031003768962156	0.256364167691263	0.120936436793669	0.903741381577931	0.974184015519864
AT1G54160	6.83753938755773	-0.609565272695529	0.593072864624128	-1.0278084010501	0.304039963678637	0.678085489438595
AT1G54170	46.7931717057778	-0.147589104384836	0.250622975682968	-0.588888963522373	0.555935761726626	0.845833227271783
AT1G54180	5.27929915022743	-0.720773430215977	0.694953172970727	-1.03715395259637	0.299664114246072	0.673994708949003
AT1G54200	11.5606696088207	-0.111085296000787	0.431041588241601	-0.257713638384525	0.796627919661714	0.944804270395281
AT1G54210	55.9394598993997	0.157369878331634	0.221577706584155	0.710224330586548	0.477565035247941	0.803396161997377
AT1G54215	0.688559987058264	0.401096411055633	1.71979446890797	0.233223456818256	0.815587892114052	NA
AT1G54217	11.474880195256	-1.25208249554457	0.482111940365359	-2.59707837685103	0.00940204678412844	0.0946051722432824
AT1G54220	23.6620503266231	-1.29400608968842	0.343329071072654	-3.76899656543966	0.00016390514276256	0.00477663042128643
AT1G54230	0	NA	NA	NA	NA	NA
AT1G54240	0	NA	NA	NA	NA	NA
AT1G54250	52.6646102739588	0.671572558044435	0.224650576496651	2.98940945764476	0.00279517276478495	0.0413874400875784
AT1G54260	14.9101278268948	-0.716129002985407	0.393234369769611	-1.82112515598515	0.0685878341278403	0.325631207801777
AT1G54270	295.449724391361	-0.0729773765607714	0.172798798553574	-0.42232571737555	0.67278728925868	0.898693806568708
AT1G54280	0.720367605188824	2.19633600269981	1.82452831840532	1.20378290681696	0.228673498045532	NA
AT1G54290	69.152949697284	-0.0873199878176612	0.216431758239591	-0.40345274893067	0.686615188481897	0.903852654715332
AT1G54300	0.14694781281213	1.16072349559074	3.5338115409304	0.328462195039733	0.742562224054244	NA
AT1G54310	23.5354651774528	0.352878007324261	0.308468784394517	1.14396666754114	0.252637460794225	0.628486180143076
AT1G54320	164.334023374474	0.0684167908604857	0.184755935268068	0.370309028293017	0.711152247623467	0.911184935583441
AT1G54330	0.482039636552044	0.488706560452892	2.07496743290116	0.235524930514016	0.813801331257667	NA
AT1G54340	48.5431085026861	-0.383618602287212	0.222334568578078	-1.72541141371138	0.0844533558364327	0.363651079793879
AT1G54350	67.1857654552773	-0.289199924060617	0.199752481739869	-1.44779139433788	0.147675400242024	0.488188128456186
AT1G54355	0.242442646543975	0.439394230474456	3.02353522220959	0.145324660763617	0.884454544930675	NA
AT1G54360	70.3541042334257	-0.0319040616442473	0.204511228551313	-0.15600151576148	0.876031826445588	0.966659786602037
AT1G54370	73.7744470830341	0.698779290197834	0.189612107037111	3.68530945157985	0.000228424928846191	0.00625154828946442
AT1G54380	25.9061979675744	-0.140260634041223	0.293191526894938	-0.478392522207793	0.632370854912822	0.881508355108495
AT1G54385	10.4113209670988	0.0117899112420259	0.479842470347447	0.0245703787609483	0.980397646488347	0.995056078064641
AT1G54390	33.8180098500991	-0.329922942562709	0.272934271984926	-1.2087999801686	0.226739699228392	0.597836124580631
AT1G54400	0.726739422875634	0.300722589834868	2.01143707468251	0.149506337344574	0.881154109092422	NA
AT1G54410	4869.5939954003	0.0184502791597067	0.106714639783271	0.172893608573086	0.862735055618873	0.963632622798376
AT1G54420	0	NA	NA	NA	NA	NA
AT1G54430	0	NA	NA	NA	NA	NA
AT1G54440	22.0477664834998	-0.141273349740084	0.326834607160138	-0.432247218149897	0.665561744505621	0.89530285198578
AT1G54445	0	NA	NA	NA	NA	NA
AT1G54450	3.08952425585748	-3.26973577741318	1.21876826686458	-2.68281991442471	0.00730042902760381	0.0789963073611618
AT1G54460	51.4963912088381	0.0381457973078922	0.219074813342714	0.174122240370088	0.861769394894517	0.963156830887578
AT1G54470	0	NA	NA	NA	NA	NA
AT1G54475	0.419455899428815	-0.309425204271958	2.31478650898604	-0.133673322818655	0.893660901115552	NA
AT1G54490	81.530805833704	-0.140328254908923	0.194359236058811	-0.72200456101022	0.470291673348552	0.799231080873412
AT1G54500	419.59469994742	0.143580755233184	0.136606396281036	1.05105440991064	0.293233601085051	0.668091650551444
AT1G54510	13.1674294018222	-0.391858071078916	0.398241980371843	-0.983969773133998	0.325130375184486	0.698527725666884
AT1G54520	215.884948307998	-0.442505551219739	0.152991431586618	-2.89235512492874	0.00382365481240192	0.0515900057243687
AT1G54530	2.89068154999892	-0.212441117287571	0.871932220642666	-0.243644072621825	0.807506491646017	0.947464506411094
AT1G54540	5.34069627794507	-0.766918447018382	0.648414360048261	-1.18275981266254	0.236904351743611	0.60997969624628
AT1G54550	0	NA	NA	NA	NA	NA
AT1G54560	0.243571216433782	0.439394270579796	3.01885278511691	0.145550082053034	0.884276576944771	NA
AT1G54570	36.0868136007497	-2.0097469644638	0.289908650626782	-6.93234562031429	4.13919157910344E-12	1.0596854390806E-09
AT1G54575	54.0846796033456	-0.0669633957389557	0.254311830421279	-0.263312153540115	0.792309992958125	0.943924979570693
AT1G54580	238.01525490975	-0.214772048213235	0.154139941382067	-1.39335753139337	0.16351170132136	0.512407680162561
AT1G54590	0	NA	NA	NA	NA	NA
AT1G54600	0	NA	NA	NA	NA	NA
AT1G54610	72.7840190040408	0.171337487197056	0.194738927782396	0.879831727267753	0.378950474343872	0.742992786917633
AT1G54620	0	NA	NA	NA	NA	NA
AT1G54630	352.063126953787	0.216274143300976	0.120354099270697	1.79698194420897	0.0723384862459329	0.336008481340588
AT1G54640	0	NA	NA	NA	NA	NA
AT1G54650	13.0276897408336	-1.13977788047221	0.447730302881665	-2.54567956007537	0.0109065255203092	0.10533940276674
AT1G54660	3.28042429422409	-1.16480348861319	0.823370039136606	-1.41467801018678	0.157162924621086	0.50338650705272
AT1G54670	0	NA	NA	NA	NA	NA
AT1G54680	11.6902322638827	-1.20070403840265	0.468858187525112	-2.56091089022165	0.0104398129794569	0.101988774238806
AT1G54690	74.3041222288825	-0.366960616704677	0.195978181925369	-1.87245648010155	0.0611434774006887	0.305877297158999
AT1G54700	0	NA	NA	NA	NA	NA
AT1G54710	50.1067178655754	-0.199889580950088	0.234131205182641	-0.85375027559508	0.393243371000797	0.75124612768083
AT1G54720	0	NA	NA	NA	NA	NA
AT1G54730	24.1964415042489	-0.918490310439505	0.347214767581601	-2.64530888716779	0.00816163760733086	0.0855003096220484
AT1G54740	299.326819607935	-0.230431725443044	0.18026644102677	-1.27828410063759	0.201149271804078	0.565112379807957
AT1G54750	0	NA	NA	NA	NA	NA
AT1G54760	0	NA	NA	NA	NA	NA
AT1G54770	42.9175662783035	0.321804858784921	0.226046268197948	1.4236238507734	0.15455538779201	0.499304333933141
AT1G54773	1.14713490548355	1.34977346098283	1.47497279715861	0.915117528664284	0.360129933785628	NA
AT1G54775	0	NA	NA	NA	NA	NA
AT1G54780	755.46938478556	-0.350060529430694	0.106147109776604	-3.29788093305064	0.00097417434252483	0.0191102580771723
AT1G54790	6.94509200843452	-0.272163215844067	0.565090792813871	-0.481627411568377	0.630070649901632	0.880697955827667
AT1G54820	31.7303309863659	-0.342045424094091	0.273483731373106	-1.25069751819148	0.211044856283344	0.579943236186228
AT1G54830	60.872439154797	-0.497933582443051	0.210957407573611	-2.36035125843734	0.0182576383493858	0.148119027523597
AT1G54840	1.18973315406288	-3.48145806320094	1.52569129562028	-2.28188892025207	0.0224958991483591	NA
AT1G54850	11.9530336670152	-1.95053143968404	0.497727812741803	-3.91887170005482	8.89644522904005E-05	0.00300135249848614
AT1G54860	0.595167423857358	-0.11660072167935	1.81732278399193	-0.0641607108579937	0.948842261099362	NA
AT1G54870	4.01266974385921	0.702581828316063	0.782797398432688	0.897527035376929	0.369437753789311	0.735638335176609
AT1G54890	4.02511786686536	-0.523314949622821	0.758182434211407	-0.690222993845968	0.490053965488739	0.812053393461364
AT1G54905	0	NA	NA	NA	NA	NA
AT1G54920	79.0849490406556	0.604807992762731	0.199387783014035	3.03332522996236	0.00241874768872379	0.0374285937294864
AT1G54923	0	NA	NA	NA	NA	NA
AT1G54926	0	NA	NA	NA	NA	NA
AT1G54930	0.592091452685288	1.98418472612695	2.03927474567723	0.972985484340911	0.330560516500103	NA
AT1G54940	0.589177924014856	1.97286560631732	2.07300273075539	0.951694649045839	0.341251863916535	NA
AT1G54950	0.533523269913227	1.70375382905827	2.14304567690182	0.79501517276168	0.426604676239585	NA
AT1G54953	0	NA	NA	NA	NA	NA
AT1G54955	0	NA	NA	NA	NA	NA
AT1G54957	0.239596990008069	0.439394127831752	3.03548621272752	0.144752470292704	0.8849063100821	NA
AT1G54960	2.70450740848331	-3.11806023473688	1.18803258248102	-2.62455784522787	0.00867615537333319	0.0893003778247653
AT1G54970	19.5735954118428	-0.536880297193428	0.405301154254219	-1.32464536939532	0.185288800567778	0.546516842858874
AT1G54980	0	NA	NA	NA	NA	NA
AT1G54985	0	NA	NA	NA	NA	NA
AT1G54990	77.7856293325	0.111726687204137	0.197164310417154	0.566667907430862	0.570939828660799	0.851941209968683
AT1G55000	146.380432286899	-0.0564322887354432	0.159998464637234	-0.352705189161612	0.724309468690415	0.916326122974548
AT1G55010	3.1993113715488	-0.311463176539242	0.848071920424641	-0.367260333750101	0.713424838924084	0.912522387653723
AT1G55020	51.8098323924455	-0.312106985232708	0.342414335431618	-0.911489248367166	0.362037648050212	0.728143539361132
AT1G55030	0.480024363135255	2.67460666173075	2.40207713632323	1.11345577595592	0.265512731646808	NA
AT1G55035	0	NA	NA	NA	NA	NA
AT1G55040	7.61864204693371	0.111527013150811	0.525210922434831	0.212347094066098	0.831836257306547	0.953719325280033
AT1G55050	0.812754165873425	-1.81903035303995	1.8990691620743	-0.957853662924563	0.338136554921176	NA
AT1G55060	0	NA	NA	NA	NA	NA
AT1G55070	0	NA	NA	NA	NA	NA
AT1G55080	17.9837430539646	-0.587447187013665	0.421098096623742	-1.39503643384681	0.163004853044354	0.512000800251912
AT1G55090	89.7740948120039	0.00212070402863444	0.187317394461008	0.0113214474007425	0.990966984881461	0.997214553279104
AT1G55100	0.109153560879601	-0.281949024808533	3.5338115409304	-0.0797860954221401	0.936407383311716	NA
AT1G55110	77.0697023065861	0.0832957881436678	0.195953173875124	0.42508006630579	0.670778308698461	0.897870730816066
AT1G55120	13.4886955896147	-0.630114519439564	0.526157866699669	-1.19757692380799	0.231081764209944	0.602643227710364
AT1G55130	27.6109053126332	0.156592493073306	0.283586161428835	0.552186652142413	0.580820478451203	0.857056147070371
AT1G55140	54.1343485908209	0.033723678966771	0.23134525901515	0.14577207724219	0.884101319539331	0.968909427717131
AT1G55150	44.8699652820933	0.0214383849889104	0.251337883748878	0.0852970697021159	0.932025221083642	0.982138282554114
AT1G55152	53.7948812794726	0.0330144147925229	0.232236586197883	0.142158543289954	0.886954776811137	0.969971902292919
AT1G55160	68.4545834254844	0.123538659348959	0.213332446293798	0.57908987355268	0.56252853250149	0.848191285547646
AT1G55170	11.2881580384532	0.415952477453867	0.607946198888918	0.684192907553433	0.493853360267115	0.814911451013729
AT1G55175	0	NA	NA	NA	NA	NA
AT1G55180	3.40880842834135	0.378031972498977	0.7927516627147	0.476860523009746	0.633461444627054	0.881866582983354
AT1G55190	35.708975678498	0.333664890401084	0.267399496529585	1.2478142058288	0.212099105105456	0.581113040761975
AT1G55200	2.36421737816146	1.80149167280524	1.02306375163722	1.76087919244748	0.078258852394973	0.350561525955333
AT1G55205	6.73018520768955	-0.525608698388116	0.598858367092158	-0.877684486467616	0.380114965676798	0.743647241324554
AT1G55207	0.464493680092725	1.59535036156411	2.21127945451877	0.72146031036647	0.470626351614441	NA
AT1G55210	101.813568751591	0.946098922793112	0.233459213838812	4.05252338186288	5.06681582864053E-05	0.00188722560099917
AT1G55220	0	NA	NA	NA	NA	NA
AT1G55221	0	NA	NA	NA	NA	NA
AT1G55230	0.896390311180451	-1.23226707736021	1.99894030822397	-0.616460167565015	0.537590853440601	NA
AT1G55240	4.42184746844384	0.0240576549875201	0.713203733122046	0.0337318130433893	0.973091010260872	0.994175006786467
AT1G55250	29.1033112571761	0.424438994604261	0.281240925446339	1.5091651185924	0.131256591758649	0.457270492816849
AT1G55260	151.612170167558	0.383619583772163	0.181617095228065	2.11224380221716	0.0346655432900939	0.219302662822067
AT1G55265	74.9189545149644	0.99724542320963	0.241109021147495	4.13607677748225	3.53294027621934E-05	0.0014324154799007
AT1G55270	9.50565973399625	-0.0813436912489343	0.480819404805565	-0.169177222125277	0.865657245642468	0.964653262598136
AT1G55280	11.570095870974	-1.56923720462863	0.484955177199411	-3.23583967840261	0.0012128548381173	0.0223504298651425
AT1G55290	1.07777526457283	-3.33956120231974	1.52250009760392	-2.19347191345044	0.0282733960267462	NA
AT1G55300	29.4295873566659	-0.14283557214144	0.295134120401745	-0.483968346143808	0.628408333890919	0.879868617168212
AT1G55310	71.2785612691105	-0.0811990273771492	0.20294057886057	-0.400112327623432	0.689073784818874	0.904927447916942
AT1G55320	11.006053268133	-0.0694692844594276	0.439435597138356	-0.158087521611398	0.874387833277373	0.966601365939182
AT1G55325	41.9396203496384	0.0377320924273526	0.248987875454736	0.151541886762321	0.879548271490078	0.967574859444483
AT1G55330	903.085687732411	0.37247889691154	0.177106795679957	2.10313159063999	0.0354542681723435	0.222690240306102
AT1G55335	23.7797674151259	0.481979587791177	0.321843226089044	1.49756014332838	0.134247568568905	0.46254805354448
AT1G55340	45.1213719895486	0.136399724086951	0.252579431622352	0.540027045000603	0.589178381361478	0.861067724194352
AT1G55350	38.0917407151053	-0.228255668277311	0.248592848044884	-0.918190809077898	0.358518979573796	0.725226823720395
AT1G55360	127.158818122045	-0.0560763566481985	0.182902673185478	-0.306591236046793	0.759154525211403	0.930558119400857
AT1G55365	2.11898229509785	-0.413556976523691	0.998378311797471	-0.414228726362382	0.678706605776784	0.901255888075777
AT1G55370	67.4691919131975	0.206714481863275	0.195283009486258	1.05853797730325	0.2898102462797	0.664801101714027
AT1G55380	0.350622506782444	1.10104271800859	2.41102462417459	0.456670042673467	0.647908226335898	NA
AT1G55390	3.21306840901616	-0.107022320875866	0.825162601629573	-0.129698462659981	0.89680499891433	0.971811032096138
AT1G55400	0	NA	NA	NA	NA	NA
AT1G55410	1.79611568182866	0.513303970245207	1.17013759883322	0.4386697519651	0.66090084748384	0.894041823204495
AT1G55420	2.71387064447035	-0.0705934439796485	0.927656301160269	-0.0760987058367992	0.939340569749733	0.983901964016177
AT1G55430	2.28710707570049	-2.16145768466944	1.14393601238675	-1.88949177337262	0.0588259640709525	0.300086305934682
AT1G55440	1.51905485376782	0.492204892520347	1.27398949014618	0.386349256667628	0.69923802539696	0.908279086874782
AT1G55450	220.697966058275	-0.499987810751258	0.182305616704548	-2.74258039762735	0.00609585252399249	0.0707912639739793
AT1G55460	45.5018290048748	0.0577257367752675	0.234087932458862	0.246598516074348	0.805218953089762	0.946543235156233
AT1G55470	0.113127787305315	-0.281949024808532	3.5338115409304	-0.07978609542214	0.936407383311716	NA
AT1G55475	12.9363759836131	0.328754548722592	0.41188526379328	0.798170212973654	0.424771720580878	0.773685883352688
AT1G55480	216.121540098016	-0.251464096625536	0.140237358652236	-1.79313200877608	0.0729518185610526	0.337322937905187
AT1G55490	593.511751293495	-0.0903655914996917	0.124214350586996	-0.727497193944612	0.466921433676069	0.796928298154015
AT1G55500	61.3549400981853	-0.536829460161737	0.213010822271741	-2.5201980558382	0.0117288818566822	0.110848895117475
AT1G55510	58.9013656298968	-0.0140215780036581	0.217882663098271	-0.0643538031171114	0.94868851350664	0.986237142364951
AT1G55520	55.1403182780747	-0.0535063117038394	0.221131409468595	-0.24196613150715	0.808806406665925	0.947799240659845
AT1G55525	0.204648394611446	-0.979050675276544	3.19577110738865	-0.30635819724791	0.759331932867793	NA
AT1G55530	51.7333030677038	0.443691669546077	0.250478677774653	1.77137500679898	0.0764983619131238	0.34604772303577
AT1G55535	24.7632293342036	-0.0553687243612241	0.319323501044958	-0.173393828453073	0.862341875814258	0.963445525276283
AT1G55540	15.8724585266998	0.228020750070946	0.3690966417976	0.6177806142056	0.536719963911648	0.835699968538211
AT1G55546	0	NA	NA	NA	NA	NA
AT1G55550	0.703151086921697	-0.541827421414775	1.64233079560148	-0.329913695137366	0.741465175118242	NA
AT1G55560	0	NA	NA	NA	NA	NA
AT1G55570	0	NA	NA	NA	NA	NA
AT1G55580	1.37136365495073	-0.324948148667888	1.2913814014171	-0.251628332506031	0.801328356937824	0.946043304610765
AT1G55590	22.729511993085	-0.399571589581817	0.347382330537156	-1.15023579053074	0.250046768796706	0.625194201868386
AT1G55600	0.0954948337318449	-0.281949024808532	3.5338115409304	-0.07978609542214	0.936407383311716	NA
AT1G55604	0	NA	NA	NA	NA	NA
AT1G55610	9.76934211144091	-0.323925214471414	0.517970527287256	-0.62537383385092	0.531725731406861	0.832684748754529
AT1G55620	26.5620693030967	0.416256817592282	0.3009469869444	1.38315662110013	0.166616847440455	0.517003028457072
AT1G55625	0	NA	NA	NA	NA	NA
AT1G55630	5.8299977476419	-0.54440156814866	0.613451331314646	-0.887440519498083	0.374841776424436	0.739482532987146
AT1G55640	0.902491461993209	2.66153638231514	1.69042311834195	1.57447940307732	0.115376659597432	NA
AT1G55650	0.277391241940597	1.92744053707169	2.88482785235877	0.668130174733207	0.504050501954284	NA
AT1G55660	0	NA	NA	NA	NA	NA
AT1G55670	8254.95680293652	-0.201868462831175	0.116262183337399	-1.73632093460126	0.0825071036399279	0.359402578315215
AT1G55673	21.9485605790633	-0.362217614277601	0.320029008074808	-1.13182744419509	0.257706987246777	0.634116171791315
AT1G55675	72.54629225566	-0.980368521182289	0.2040231884784	-4.80518184473958	1.54610916475536E-06	0.000107222553761843
AT1G55680	154.324503642167	0.100921237295955	0.141820520529435	0.711612374000618	0.476704842426957	0.803170829466337
AT1G55690	26.3192298879146	-0.246324358272509	0.315839387791451	-0.779903861880447	0.435447465157407	0.779615929591599
